"DEP","DEPCOM","Equipement","coord_geo"
"75","75106","Hôtel","(48.85527164835933, 2.334433115532279)"
"75","75106","Hôtel","(48.85537435864239, 2.33414286837702)"
"75","75106","Hôtel","(48.855817120454304, 2.3332240581878945)"
"75","75106","Hôtel","(48.856282033595974, 2.3319246921291543)"
"75","75106","Hôtel","(48.84762737802708, 2.3310940181786624)"
"75","75106","Hôtel","(48.84280333553874, 2.330507620018555)"
"75","75106","Hôtel","(48.84543131819879, 2.3240855181405533)"
"75","75106","Hôtel","(48.84880562818764, 2.3315926434626215)"
"75","75106","Hôtel","(48.84713217597794, 2.331638635618434)"
"75","75106","Hôtel","(48.84689493679138, 2.3316730198850397)"
"75","75106","Hôtel","(48.84713035173075, 2.3185609471561377)"
"75","75106","Hôtel","(48.851160715335126, 2.339467987266118)"
"75","75106","Hôtel","(48.849781981193516, 2.340116418974519)"
"75","75106","Hôtel","(48.849664444088376, 2.3401669664176796)"
"75","75106","Hôtel","(48.84830975829105, 2.340610649340036)"
"75","75106","Hôtel","(48.850225093417635, 2.3421903887606863)"
"75","75106","Hôtel","(48.85034225645844, 2.3422352438993674)"
"75","75106","Hôtel","(48.849791530355745, 2.339402214463817)"
"75","75106","Hôtel","(48.853295206965456, 2.341974460943021)"
"75","75106","Hôtel","(48.853616717771814, 2.338954402912628)"
"75","75106","Hôtel","(48.854966934647535, 2.333170881924769)"
"75","75106","Hôtel","(48.85436461611937, 2.332731566999578)"
"75","75106","Hôtel","(48.85419797375095, 2.3326846376605013)"
"75","75106","Hôtel","(48.84392735634151, 2.329479131633099)"
"75","75106","Hôtel","(48.85223575005914, 2.342135024297946)"
"75","75106","Hôtel","(48.84931050677558, 2.324925074738744)"
"75","75106","Hôtel","(48.85158497373292, 2.338122974997125)"
"75","75106","Hôtel","(48.85144110911354, 2.3374788359184357)"
"75","75106","Hôtel","(48.851454610354445, 2.33650698869423)"
"75","75106","Hôtel","(48.84340720737776, 2.3299041386537636)"
"75","75106","Hôtel","(48.842600315287, 2.3287522422280036)"
"75","75107","Hôtel","(48.854904300261595, 2.3050933890012217)"
"75","75107","Hôtel","(48.85653919808916, 2.302134455478849)"
"75","75107","Hôtel","(48.855029382848244, 2.3044865944987327)"
"75","75107","Hôtel","(48.85479586813457, 2.304850877635696)"
"75","75107","Hôtel","(48.85563691749348, 2.3072029475926534)"
"75","75107","Hôtel","(48.854734787652696, 2.306568932996273)"
"75","75107","Hôtel","(48.85491485454119, 2.3061372250357977)"
"75","75107","Hôtel","(48.85421330486214, 2.3078365327078716)"
"75","75107","Hôtel","(48.85422700794221, 2.307562412667099)"
"75","75107","Hôtel","(48.853646335930016, 2.307461100335674)"
"75","75107","Hôtel","(48.85265071693901, 2.3090116098903852)"
"75","75107","Hôtel","(48.86043357054378, 2.3007764993746522)"
"75","75107","Hôtel","(48.85931882483185, 2.3103079902588193)"
"75","75107","Hôtel","(48.853492045744495, 2.309148186589707)"
"75","75107","Hôtel","(48.85529632911195, 2.325509891791582)"
"75","75107","Hôtel","(48.858801583379055, 2.331202710929328)"
"75","75107","Hôtel","(48.85927297931036, 2.30750857086626)"
"75","75107","Hôtel","(48.85909354614979, 2.3073044608293936)"
"75","75107","Hôtel","(48.858490114643715, 2.307730102840804)"
"75","75107","Hôtel","(48.85787798234066, 2.30170340665839)"
"75","75107","Hôtel","(48.856331202571006, 2.3095338678728083)"
"75","75107","Hôtel","(48.855713915705905, 2.308853776194891)"
"75","75107","Hôtel","(48.852194712218974, 2.326035203323637)"
"75","75107","Hôtel","(48.85195869371568, 2.3253282300548648)"
"75","75107","Hôtel","(48.8574350979176, 2.306179988002537)"
"75","75107","Hôtel","(48.857823149289565, 2.329285309994219)"
"75","75107","Hôtel","(48.85964138998823, 2.324126064241163)"
"75","75107","Hôtel","(48.86014992786874, 2.318330684715471)"
"75","75107","Hôtel","(48.856987861953506, 2.317236720180843)"
"75","75107","Hôtel","(48.85651032491768, 2.3172402519630566)"
"75","75107","Hôtel","(48.85815871985277, 2.3104746376493055)"
"75","75107","Hôtel","(48.85762921683138, 2.3030603017423945)"
"75","75107","Hôtel","(48.856986844315266, 2.303329217441723)"
"75","75107","Hôtel","(48.85655371404611, 2.3303293028092296)"
"75","75107","Hôtel","(48.85701138897471, 2.3299908617656246)"
"75","75107","Hôtel","(48.85822684803324, 2.330872070206006)"
"75","75107","Hôtel","(48.85851195654552, 2.329910230588435)"
"75","75107","Hôtel","(48.860422479187065, 2.323092291775649)"
"75","75107","Hôtel","(48.85613447433439, 2.323747685798488)"
"75","75107","Hôtel","(48.85391272948388, 2.3071355141195986)"
"75","75107","Hôtel","(48.85733956218658, 2.3314218318623796)"
"75","75107","Hôtel","(48.85520624458414, 2.330769119351855)"
"75","75107","Hôtel","(48.85567583734517, 2.325187420810195)"
"75","75107","Hôtel","(48.85473782162766, 2.3242332824784464)"
"75","75107","Hôtel","(48.856423431249965, 2.306043536896166)"
"75","75107","Hôtel","(48.85654450293357, 2.3059846810250106)"
"75","75107","Hôtel","(48.85623598878849, 2.3052037435612336)"
"75","75107","Hôtel","(48.85725333768011, 2.302606013587365)"
"75","75107","Hôtel","(48.85681159180281, 2.3030412536820664)"
"75","75107","Hôtel","(48.85656160834083, 2.3072759721933487)"
"75","75107","Hôtel","(48.860190732820286, 2.3060274329644117)"
"75","75107","Hôtel","(48.859977296113364, 2.3061325029346778)"
"75","75107","Hôtel","(48.85672439872159, 2.327888813291853)"
"75","75107","Hôtel","(48.856758265471804, 2.3278338588683876)"
"75","75107","Hôtel","(48.859937014077815, 2.309430196961538)"
"75","75107","Hôtel","(48.85987482304123, 2.3087835852661143)"
"75","75107","Hôtel","(48.8597434427282, 2.3086149508255347)"
"75","75107","Hôtel","(48.852567820261385, 2.319182156488217)"
"75","75107","Hôtel","(48.84855811111872, 2.3203833194360697)"
"75","75107","Hôtel","(48.84966978532185, 2.3097120740345)"
"75","75108","Hôtel","(48.8741074402009, 2.300193457796774)"
"75","75108","Hôtel","(48.87426755619669, 2.2982021039254783)"
"75","75108","Hôtel","(48.87682769646414, 2.2975404109122506)"
"75","75108","Hôtel","(48.87113659118543, 2.305078470360779)"
"75","75108","Hôtel","(48.868600387565934, 2.3008999911911623)"
"75","75108","Hôtel","(48.869106106480366, 2.3007950488047304)"
"75","75108","Hôtel","(48.87113188671608, 2.301180941372772)"
"75","75108","Hôtel","(48.87573988676821, 2.300325456081941)"
"75","75108","Hôtel","(48.871966951516, 2.2970534019502664)"
"75","75108","Hôtel","(48.86550764961954, 2.3038518671374866)"
"75","75108","Hôtel","(48.86623654540399, 2.304388765879908)"
"75","75108","Hôtel","(48.86815763082916, 2.3003906281238873)"
"75","75108","Hôtel","(48.87467475298063, 2.3057240126006593)"
"75","75108","Hôtel","(48.87157348259962, 2.3224579445662163)"
"75","75108","Hôtel","(48.872900081274864, 2.32151769192366)"
"75","75108","Hôtel","(48.87454289935197, 2.3203592116701945)"
"75","75108","Hôtel","(48.86729857183942, 2.3211298830089366)"
"75","75108","Hôtel","(48.871042462319686, 2.3247729412043507)"
"75","75108","Hôtel","(48.875321282139424, 2.3263263110400767)"
"75","75108","Hôtel","(48.87553743600963, 2.3187379300869804)"
"75","75108","Hôtel","(48.873343227834305, 2.300386418024119)"
"75","75108","Hôtel","(48.87357983992696, 2.300400963824216)"
"75","75108","Hôtel","(48.87498466376681, 2.301333761120881)"
"75","75108","Hôtel","(48.86836866947201, 2.3214253933902547)"
"75","75108","Hôtel","(48.87307544567045, 2.3180347315533836)"
"75","75108","Hôtel","(48.87224550941377, 2.3250436479167575)"
"75","75108","Hôtel","(48.86688453170756, 2.3038484621960196)"
"75","75108","Hôtel","(48.873222317585736, 2.302321305928931)"
"75","75108","Hôtel","(48.87323777053962, 2.3025037910424873)"
"75","75108","Hôtel","(48.87340455994828, 2.3022656930696375)"
"75","75108","Hôtel","(48.87131638235777, 2.323909135199088)"
"75","75108","Hôtel","(48.867149905782576, 2.303859911139435)"
"75","75108","Hôtel","(48.867881625051034, 2.3033361935413157)"
"75","75108","Hôtel","(48.87842344728585, 2.3268684009123373)"
"75","75108","Hôtel","(48.880191048980194, 2.326941002820084)"
"75","75108","Hôtel","(48.87465945028702, 2.3168196453056615)"
"75","75108","Hôtel","(48.874995335231716, 2.316422575227071)"
"75","75108","Hôtel","(48.87228257750199, 2.3090006670082026)"
"75","75108","Hôtel","(48.872356508879555, 2.308876984725719)"
"75","75108","Hôtel","(48.872836679592105, 2.3193794048846335)"
"75","75108","Hôtel","(48.879470152245446, 2.3203208178385433)"
"75","75108","Hôtel","(48.88099002515753, 2.3230185845176683)"
"75","75108","Hôtel","(48.881900711772886, 2.3221640425488492)"
"75","75108","Hôtel","(48.872003362350426, 2.3031883583016217)"
"75","75108","Hôtel","(48.872191606474885, 2.3035457634403076)"
"75","75108","Hôtel","(48.872706174374926, 2.304808170980796)"
"75","75108","Hôtel","(48.87364626792894, 2.3062517176539354)"
"75","75108","Hôtel","(48.87220152945682, 2.3252187257712116)"
"75","75108","Hôtel","(48.87970769141667, 2.3209749442730514)"
"75","75108","Hôtel","(48.87980048256637, 2.3206860268709413)"
"75","75108","Hôtel","(48.88029489370686, 2.319696453902171)"
"75","75108","Hôtel","(48.88033378738592, 2.319577316367176)"
"75","75108","Hôtel","(48.87698741590941, 2.3068431356008703)"
"75","75108","Hôtel","(48.87158714156435, 2.3234258658308247)"
"75","75108","Hôtel","(48.871734860610644, 2.3235615072181304)"
"75","75108","Hôtel","(48.871734860610644, 2.3235615072181304)"
"75","75108","Hôtel","(48.872118280338874, 2.32369422535022)"
"75","75108","Hôtel","(48.87288837879096, 2.324059150556213)"
"75","75108","Hôtel","(48.87478521964961, 2.3266359218295283)"
"75","75108","Hôtel","(48.874877067030475, 2.326017108201449)"
"75","75108","Hôtel","(48.87499495098725, 2.3223657164426115)"
"75","75108","Hôtel","(48.86685381613926, 2.302743312047762)"
"75","75108","Hôtel","(48.878122866782356, 2.3263527930464876)"
"75","75108","Hôtel","(48.868503310740174, 2.306474259197724)"
"75","75108","Hôtel","(48.873035304985024, 2.3160433788167585)"
"75","75108","Hôtel","(48.88000039226323, 2.3263497783438067)"
"75","75108","Hôtel","(48.880056843367676, 2.3262650535286866)"
"75","75108","Hôtel","(48.88167926231653, 2.322920991240388)"
"75","75108","Hôtel","(48.8729029213183, 2.316484120078266)"
"75","75108","Hôtel","(48.87279728449331, 2.315782012409805)"
"75","75108","Hôtel","(48.87006736580025, 2.3113190168516065)"
"75","75108","Hôtel","(48.870124798956454, 2.311141029674679)"
"75","75108","Hôtel","(48.87039458757149, 2.3106698505212915)"
"75","75108","Hôtel","(48.87085670382515, 2.3092404388443946)"
"75","75108","Hôtel","(48.877118641571585, 2.322110385323791)"
"75","75108","Hôtel","(48.870624680777524, 2.321982223790066)"
"75","75108","Hôtel","(48.87104119569657, 2.320259027004006)"
"75","75108","Hôtel","(48.871370047522404, 2.3192554202019475)"
"75","75108","Hôtel","(48.88145771498844, 2.3244579058022112)"
"75","75108","Hôtel","(48.87416002138182, 2.304431555877402)"
"75","75108","Hôtel","(48.87328789385993, 2.323936715886424)"
"75","75108","Hôtel","(48.87338397912865, 2.324070442791767)"
"75","75108","Hôtel","(48.871377127419905, 2.3181292230856334)"
"75","75108","Hôtel","(48.870462953944205, 2.307711947545713)"
"75","75108","Hôtel","(48.87053688411197, 2.3075882677546726)"
"75","75108","Hôtel","(48.86909860633624, 2.3207328899316377)"
"75","75108","Hôtel","(48.87172573953334, 2.314826622520173)"
"75","75108","Hôtel","(48.87312765343898, 2.309727038948804)"
"75","75108","Hôtel","(48.874998151008036, 2.305196148634156)"
"75","75108","Hôtel","(48.87559961962605, 2.304079651940063)"
"75","75108","Hôtel","(48.8756774871097, 2.3038604614952525)"
"75","75108","Hôtel","(48.875552687832645, 2.3233455843360624)"
"75","75108","Hôtel","(48.88036774196857, 2.317327001818558)"
"75","75108","Hôtel","(48.86573310238532, 2.3089239618923045)"
"75","75108","Hôtel","(48.86848658335352, 2.3037479836235506)"
"75","75108","Hôtel","(48.86913601481051, 2.3031476455203856)"
"75","75108","Hôtel","(48.87285293306762, 2.3073188907118523)"
"75","75108","Hôtel","(48.871359197953645, 2.2982222028098698)"
"75","75108","Hôtel","(48.87303245192396, 2.3252065977218495)"
"75","75108","Hôtel","(48.873124516074036, 2.325265393167969)"
"75","75108","Hôtel","(48.873020983945885, 2.325405797552839)"
"75","75108","Hôtel","(48.86656299288253, 2.3090438193996587)"
"75","75108","Hôtel","(48.866460094907, 2.308512174768135)"
"75","75108","Hôtel","(48.86524776672674, 2.3044755798804117)"
"75","75108","Hôtel","(48.87153170241849, 2.3121367393115206)"
"75","75108","Hôtel","(48.871712356326924, 2.3122734135232106)"
"75","75108","Hôtel","(48.87450962196542, 2.318776733151537)"
"75","75108","Hôtel","(48.87165281118919, 2.308027422896686)"
"75","75108","Hôtel","(48.87231675311834, 2.309312420492421)"
"75","75108","Hôtel","(48.87204310681761, 2.308646648366948)"
"75","75108","Hôtel","(48.87375863365791, 2.320193568597118)"
"75","75108","Hôtel","(48.87020431357297, 2.2998900757564433)"
"75","75108","Hôtel","(48.87176434452607, 2.3232884578869686)"
"75","75108","Hôtel","(48.872607835060215, 2.323351802022976)"
"75","75108","Hôtel","(48.87484898516275, 2.3237487528511327)"
"75","75108","Hôtel","(48.87502260818439, 2.3239169257316212)"
"75","75108","Hôtel","(48.86904759843142, 2.302636241013087)"
"75","75108","Hôtel","(48.87331625851845, 2.318155645560684)"
"75","75108","Hôtel","(48.873296721415244, 2.318041377978218)"
"75","75108","Hôtel","(48.87542512488013, 2.3182984662846713)"
"75","75108","Hôtel","(48.8755594953294, 2.325348376592714)"
"75","75108","Hôtel","(48.875353397750715, 2.3259604975494805)"
"75","75108","Hôtel","(48.88213068229543, 2.325781416443177)"
"75","75108","Hôtel","(48.872885690778446, 2.3081623773141615)"
"75","75108","Hôtel","(48.87187615726247, 2.32605048511499)"
"75","75108","Hôtel","(48.87222483931016, 2.3258441986535114)"
"75","75108","Hôtel","(48.87217416913402, 2.326268853993574)"
"75","75108","Hôtel","(48.87180096417853, 2.298561175086549)"
"75","75108","Hôtel","(48.87197352927319, 2.2979289874654967)"
"75","75108","Hôtel","(48.871699412940835, 2.326285901415184)"
"75","75108","Hôtel","(48.87263287414467, 2.3021028838621347)"
"75","75108","Hôtel","(48.87421990403869, 2.3045221039249335)"
"75","75109","Hôtel","(48.88239320121489, 2.3365518946810826)"
"75","75109","Hôtel","(48.8838412084973, 2.3315547722646444)"
"75","75109","Hôtel","(48.88202439518527, 2.340933744482844)"
"75","75109","Hôtel","(48.87133162774839, 2.335302202082658)"
"75","75109","Hôtel","(48.87245885800253, 2.337800468265759)"
"75","75109","Hôtel","(48.87261888356574, 2.336653217672208)"
"75","75109","Hôtel","(48.87181693755947, 2.3420785822805463)"
"75","75109","Hôtel","(48.87151868390254, 2.343940558629572)"
"75","75109","Hôtel","(48.87188535550949, 2.3439261242770457)"
"75","75109","Hôtel","(48.8719330203713, 2.344336432647119)"
"75","75109","Hôtel","(48.87190654527328, 2.344642152463725)"
"75","75109","Hôtel","(48.87179533749786, 2.3446824065671126)"
"75","75109","Hôtel","(48.872051223370626, 2.3447360383627434)"
"75","75109","Hôtel","(48.871825342722815, 2.3448407207580777)"
"75","75109","Hôtel","(48.88016322182923, 2.3343009925227336)"
"75","75109","Hôtel","(48.87160640164555, 2.345786759069551)"
"75","75109","Hôtel","(48.87208202920328, 2.345287257113045)"
"75","75109","Hôtel","(48.87188672031271, 2.335014271697551)"
"75","75109","Hôtel","(48.87181693755947, 2.3420785822805463)"
"75","75109","Hôtel","(48.88223567145032, 2.344854157795537)"
"75","75109","Hôtel","(48.87238954897523, 2.344817127579251)"
"75","75109","Hôtel","(48.872763915354874, 2.3437284147164394)"
"75","75109","Hôtel","(48.882414572802865, 2.3318239885924132)"
"75","75109","Hôtel","(48.87502957059296, 2.3416235225144484)"
"75","75109","Hôtel","(48.87597894254351, 2.3420546395568222)"
"75","75109","Hôtel","(48.876160333463375, 2.3421682408926205)"
"75","75109","Hôtel","(48.876260504956626, 2.34223105769198)"
"75","75109","Hôtel","(48.87430278316153, 2.342582996382191)"
"75","75109","Hôtel","(48.871312686608675, 2.328044132668145)"
"75","75109","Hôtel","(48.87911818457202, 2.3382407507432412)"
"75","75109","Hôtel","(48.87646892210525, 2.326980922960731)"
"75","75109","Hôtel","(48.87670639889525, 2.3269901253814287)"
"75","75109","Hôtel","(48.87678555781372, 2.3269931928736423)"
"75","75109","Hôtel","(48.876873717108815, 2.326997507537858)"
"75","75109","Hôtel","(48.87696996984187, 2.3270017176340456)"
"75","75109","Hôtel","(48.87815015855974, 2.327047824451573)"
"75","75109","Hôtel","(48.87790847650799, 2.3278908586130624)"
"75","75109","Hôtel","(48.88354788296783, 2.331416309843478)"
"75","75109","Hôtel","(48.87138737246376, 2.328051349118205)"
"75","75109","Hôtel","(48.871689728238465, 2.328082895185047)"
"75","75109","Hôtel","(48.87179771023526, 2.3280937722309134)"
"75","75109","Hôtel","(48.87216051794685, 2.3279680273708108)"
"75","75109","Hôtel","(48.87617810630551, 2.3369132980163463)"
"75","75109","Hôtel","(48.879968658389046, 2.328978288006472)"
"75","75109","Hôtel","(48.88259886900466, 2.327955775801638)"
"75","75109","Hôtel","(48.88261371207629, 2.332699601482478)"
