"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
33,63,"BORDEAUX","SN","A",59,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","59 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",61,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","61 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",63,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","63 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",65,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","65 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",67,"","RUE","LEON BLUM","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","67 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",4,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","4 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",6,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","6 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",8,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","8 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",12,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","12 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",14,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","14 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",16,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","16 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",18,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","18 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",20,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","20 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",22,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","22 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",41,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","41 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",39,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","39 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",37,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","37 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",35,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","35 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",1,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","1 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",3,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","3 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",5,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","5 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",9,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","9 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",11,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","11 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",13,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","13 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",15,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","15 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",149,"","AVENUE","DE LABARDE","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","AVENUE DE LABARDE","149 AVENUE DE LABARDE"
33,63,"BORDEAUX","SN","A",155,"","AVENUE","DE LABARDE","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","AVENUE DE LABARDE","155 AVENUE DE LABARDE"
33,63,"BORDEAUX","SN","A",17,"","RUE","BRADLEY","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","17 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",9001,"","AVENUE","DE LABARDE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","AVENUE DE LABARDE","9001 AVENUE DE LABARDE"
33,63,"BORDEAUX","SN","A",23,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","23 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",27,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","27 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",33,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","33 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",35,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","35 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",37,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","37 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",41,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","41 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",43,"","RUE","BRADLEY","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BRADLEY","43 RUE BRADLEY"
33,63,"BORDEAUX","SN","A",45,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","45 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",47,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","47 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",163,"","AVENUE","DE LABARDE","PBH7V6","811791847",6540,"SCI","SCI DUPONT ET FRERES","AVENUE DE LABARDE","163 AVENUE DE LABARDE"
33,63,"BORDEAUX","SN","A",167,"","AVENUE","DE LABARDE","PBC49C","U26821262",6599,"SC","SOCIETE CIVILE AIR","AVENUE DE LABARDE","167 AVENUE DE LABARDE"
33,63,"BORDEAUX","SN","B",25,"","RUE","LEON BLUM","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","25 RUE LEON BLUM"
33,63,"BORDEAUX","SN","B",25,"","RUE","LEON BLUM","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE LEON BLUM","25 RUE LEON BLUM"
33,63,"BORDEAUX","SN","C",27,"","RUE","LEON BLUM","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","27 RUE LEON BLUM"
33,63,"BORDEAUX","SN","C",27,"","RUE","LEON BLUM","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE LEON BLUM","27 RUE LEON BLUM"
33,63,"BORDEAUX","SN","D",29,"","RUE","LEON BLUM","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","29 RUE LEON BLUM"
33,63,"BORDEAUX","SN","D",29,"","RUE","LEON BLUM","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE LEON BLUM","29 RUE LEON BLUM"
33,63,"BORDEAUX","SN","E",31,"","RUE","LEON BLUM","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","31 RUE LEON BLUM"
33,63,"BORDEAUX","SN","E",31,"","RUE","LEON BLUM","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE LEON BLUM","31 RUE LEON BLUM"
33,63,"BORDEAUX","SN","F",17,"","RUE","DU DOCTEUR SOUVERBIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","17 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","F",17,"","RUE","DU DOCTEUR SOUVERBIE","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE DU DOCTEUR SOUVERBIE","17 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","G",19,"","RUE","DU DOCTEUR SOUVERBIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","19 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","G",19,"","RUE","DU DOCTEUR SOUVERBIE","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE DU DOCTEUR SOUVERBIE","19 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","H",21,"","RUE","DU DOCTEUR SOUVERBIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","21 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","H",21,"","RUE","DU DOCTEUR SOUVERBIE","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE DU DOCTEUR SOUVERBIE","21 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","I",23,"","RUE","DU DOCTEUR SOUVERBIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","23 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","I",23,"","RUE","DU DOCTEUR SOUVERBIE","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE DU DOCTEUR SOUVERBIE","23 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","J",25,"","RUE","DU DOCTEUR SOUVERBIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","25 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","J",25,"","RUE","DU DOCTEUR SOUVERBIE","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE DU DOCTEUR SOUVERBIE","25 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","K",27,"","RUE","DU DOCTEUR SOUVERBIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","27 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","K",27,"","RUE","DU DOCTEUR SOUVERBIE","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE DU DOCTEUR SOUVERBIE","27 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","L",29,"","RUE","DU DOCTEUR SOUVERBIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","29 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","L",29,"","RUE","DU DOCTEUR SOUVERBIE","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE DU DOCTEUR SOUVERBIE","29 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","M",31,"","RUE","DU DOCTEUR SOUVERBIE","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE DU DOCTEUR SOUVERBIE","31 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","M",31,"","RUE","DU DOCTEUR SOUVERBIE","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE DU DOCTEUR SOUVERBIE","31 RUE DU DOCTEUR SOUVERBIE"
33,63,"BORDEAUX","SN","J",1,"","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","1 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","J",1,"","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","1 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","K",1,"B","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","1 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","K",1,"B","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","1 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","L",1,"T","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","1 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","L",1,"T","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","1 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","M",3,"","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","3 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","M",3,"","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","3 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","N",3,"B","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","3 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","N",3,"B","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","3 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","O",3,"T","RUE","ETIENNE DUPERAT","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE ETIENNE DUPERAT","3 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","O",3,"T","RUE","ETIENNE DUPERAT","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE ETIENNE DUPERAT","3 RUE ETIENNE DUPERAT"
33,63,"BORDEAUX","SN","A",2,"","RUE","BARILLET DESCHAMPS","PBFWGF","213300635",7210,"COM","COMMUNE DE BORDEAUX","RUE BARILLET DESCHAMPS","2 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","A",36,"","RUE","LOUIS BEYDTS","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","36 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","B",2,"","RUE","HENRI LIBREAU","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE HENRI LIBREAU","2 RUE HENRI LIBREAU"
33,63,"BORDEAUX","SN","B",4,"","RUE","HENRI LIBREAU","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE HENRI LIBREAU","4 RUE HENRI LIBREAU"
33,63,"BORDEAUX","SN","B",6,"","RUE","HENRI LIBREAU","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE HENRI LIBREAU","6 RUE HENRI LIBREAU"
33,63,"BORDEAUX","SN","B",8,"","RUE","HENRI LIBREAU","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE HENRI LIBREAU","8 RUE HENRI LIBREAU"
33,63,"BORDEAUX","SN","B",10,"","RUE","HENRI LIBREAU","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE HENRI LIBREAU","10 RUE HENRI LIBREAU"
33,63,"BORDEAUX","SN","B",12,"","RUE","HENRI LIBREAU","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE HENRI LIBREAU","12 RUE HENRI LIBREAU"
33,63,"BORDEAUX","SN","B",14,"","RUE","HENRI LIBREAU","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE HENRI LIBREAU","14 RUE HENRI LIBREAU"
33,63,"BORDEAUX","SN","C",9001,"","RUE","BARILLET DESCHAMPS","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","9001 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","C",9002,"","RUE","BARILLET DESCHAMPS","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","9002 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","C",9003,"","RUE","BARILLET DESCHAMPS","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","9003 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","C",9004,"","RUE","BARILLET DESCHAMPS","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","9004 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","C",3,"","RUE","BARILLET DESCHAMPS","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE BARILLET DESCHAMPS","3 RUE BARILLET DESCHAMPS"
33,63,"BORDEAUX","SN","D",1,"","RUE","CAPITAIN P. KOENIGSWERTHER","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAPITAIN P. KOENIGSWERTHER","1 RUE CAPITAIN P. KOENIGSWERTHER"
33,63,"BORDEAUX","SN","D",3,"","RUE","CAPITAIN P. KOENIGSWERTHER","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAPITAIN P. KOENIGSWERTHER","3 RUE CAPITAIN P. KOENIGSWERTHER"
33,63,"BORDEAUX","SN","D",5,"","RUE","CAPITAIN P. KOENIGSWERTHER","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAPITAIN P. KOENIGSWERTHER","5 RUE CAPITAIN P. KOENIGSWERTHER"
33,63,"BORDEAUX","SN","D",7,"","RUE","CAPITAIN P. KOENIGSWERTHER","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAPITAIN P. KOENIGSWERTHER","7 RUE CAPITAIN P. KOENIGSWERTHER"
33,63,"BORDEAUX","SN","D",9,"","RUE","CAPITAIN P. KOENIGSWERTHER","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAPITAIN P. KOENIGSWERTHER","9 RUE CAPITAIN P. KOENIGSWERTHER"
33,63,"BORDEAUX","SN","D",11,"","RUE","CAPITAIN P. KOENIGSWERTHER","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAPITAIN P. KOENIGSWERTHER","11 RUE CAPITAIN P. KOENIGSWERTHER"
33,63,"BORDEAUX","SN","D",13,"","RUE","CAPITAIN P. KOENIGSWERTHER","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAPITAIN P. KOENIGSWERTHER","13 RUE CAPITAIN P. KOENIGSWERTHER"
33,63,"BORDEAUX","SN","D",15,"","RUE","CAPITAIN P. KOENIGSWERTHER","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE CAPITAIN P. KOENIGSWERTHER","15 RUE CAPITAIN P. KOENIGSWERTHER"
33,63,"BORDEAUX","SN","E",55,"B","RUE","LEON BLUM","PBBSXF","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LEON BLUM","55 RUE LEON BLUM"
33,63,"BORDEAUX","SN","A",9001,"","RUE","LOUIS BEYDTS","PBDD62","418516969",6540,"SCI","RONDET","RUE LOUIS BEYDTS","9001 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",9002,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","9002 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",9003,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","9003 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",9004,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","9004 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",9006,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","9006 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",9007,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","9007 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",9008,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","9008 RUE LOUIS BEYDTS"
33,63,"BORDEAUX","SN","A",9009,"","RUE","LOUIS BEYDTS","PBJV2H","398731489",4140,"EPIC","AQUITANIS OFFICE PUBLIC DE L HABITAT DE BORDEAUX METROPOLE","RUE LOUIS BEYDTS","9009 RUE LOUIS BEYDTS"
